index,Date,Company,Open,High,Low,Close,Adj Close,Volume,Year,Quarter
1419,2021-08-17,ConocoPhillips,54.40999984741211,55.439998626708984,54.25,54.52000045776367,48.618900299072266,6497900,2021,2021Q3
1420,2021-08-18,ConocoPhillips,54.380001068115234,55.060001373291016,53.459999084472656,53.529998779296875,47.736053466796875,6647700,2021,2021Q3
1421,2021-08-19,ConocoPhillips,52.66999816894531,52.97999954223633,51.40999984741211,52.439998626708984,46.764034271240234,11306400,2021,2021Q3
1422,2021-08-20,ConocoPhillips,51.869998931884766,52.9900016784668,51.59000015258789,52.77000045776367,47.05830764770508,7068200,2021,2021Q3
1423,2021-08-23,ConocoPhillips,54.150001525878906,55.130001068115234,54.02000045776367,54.790000915527344,48.859676361083984,8022200,2021,2021Q3
1424,2021-08-24,ConocoPhillips,55.18000030517578,55.689998626708984,54.63999938964844,55.40999984741211,49.41257095336914,6245500,2021,2021Q3
1425,2021-08-25,ConocoPhillips,55.45000076293945,56.38999938964844,55.04999923706055,56.02000045776367,49.95655059814453,6125200,2021,2021Q3
1426,2021-08-26,ConocoPhillips,55.75,56.09000015258789,54.959999084472656,55.130001068115234,49.16288375854492,5209000,2021,2021Q3
1427,2021-08-27,ConocoPhillips,55.790000915527344,57.119998931884766,55.52000045776367,56.7400016784668,50.598609924316406,6549100,2021,2021Q3
1428,2021-08-30,ConocoPhillips,56.97999954223633,57.13999938964844,56.18000030517578,56.20000076293945,50.11705780029297,4838600,2021,2021Q3
1429,2021-08-31,ConocoPhillips,55.75,56.33000183105469,55.29999923706055,55.529998779296875,49.51957702636719,10500500,2021,2021Q3
1430,2021-09-01,ConocoPhillips,55.560001373291016,55.91999816894531,54.41999816894531,54.650001525878906,48.734825134277344,9319800,2021,2021Q3
1431,2021-09-02,ConocoPhillips,55.2599983215332,56.97999954223633,55.209999084472656,56.599998474121094,50.47377014160156,6696600,2021,2021Q3
1432,2021-09-03,ConocoPhillips,56.34000015258789,56.95000076293945,55.939998626708984,56.2400016784668,50.15272903442383,7954200,2021,2021Q3
1433,2021-09-07,ConocoPhillips,55.88999938964844,56.47999954223633,55.31999969482422,55.97999954223633,49.92087173461914,6632600,2021,2021Q3
1434,2021-09-08,ConocoPhillips,56.31999969482422,56.61000061035156,55.189998626708984,55.279998779296875,49.296627044677734,5228900,2021,2021Q3
1435,2021-09-09,ConocoPhillips,55.150001525878906,56.540000915527344,54.83000183105469,55.58000183105469,49.56417465209961,6285800,2021,2021Q3
1436,2021-09-10,ConocoPhillips,56.61000061035156,56.7400016784668,55.459999084472656,55.72999954223633,49.69792556762695,5055200,2021,2021Q3
1437,2021-09-13,ConocoPhillips,56.56999969482422,58.08000183105469,56.56999969482422,57.59000015258789,51.35660934448242,8456500,2021,2021Q3
1438,2021-09-14,ConocoPhillips,58.220001220703125,58.290000915527344,56.61000061035156,56.939998626708984,50.77696228027344,7880700,2021,2021Q3
1439,2021-09-15,ConocoPhillips,58.09000015258789,59.459999084472656,58.060001373291016,59.31999969482422,52.89936447143555,10766000,2021,2021Q3
1440,2021-09-16,ConocoPhillips,59.279998779296875,59.65999984741211,58.7599983215332,59.22999954223633,52.81910705566406,8773100,2021,2021Q3
1441,2021-09-17,ConocoPhillips,59.06999969482422,59.90999984741211,58.779998779296875,58.91999816894531,52.54265213012695,13741300,2021,2021Q3
1442,2021-09-20,ConocoPhillips,57.4900016784668,58.0099983215332,56.29999923706055,57.06999969482422,50.89289474487305,10001800,2021,2021Q3
1443,2021-09-21,ConocoPhillips,58.470001220703125,59.83000183105469,57.720001220703125,59.33000183105469,52.90827178955078,13923100,2021,2021Q3
1444,2021-09-22,ConocoPhillips,60.209999084472656,62.88999938964844,60.209999084472656,62.2599983215332,55.521141052246094,15753000,2021,2021Q3
1445,2021-09-23,ConocoPhillips,62.25,64.12000274658203,62.25,63.709999084472656,56.81420135498047,11886800,2021,2021Q3
1446,2021-09-24,ConocoPhillips,63.790000915527344,65.69000244140625,63.540000915527344,65.0199966430664,57.98240280151367,11128300,2021,2021Q3
1447,2021-09-27,ConocoPhillips,66.69999694824219,66.94999694824219,65.80000305175781,66.70999908447266,59.48948287963867,13508700,2021,2021Q3
1448,2021-09-28,ConocoPhillips,67.55000305175781,68.63999938964844,67.16999816894531,67.80000305175781,60.461517333984375,14995200,2021,2021Q3
1449,2021-09-29,ConocoPhillips,67.62999725341797,68.4800033569336,66.61000061035156,68.04000091552734,60.675506591796875,10563700,2021,2021Q3
1450,2021-09-30,ConocoPhillips,68.22000122070312,68.88999938964844,67.72000122070312,67.7699966430664,60.434749603271484,15845900,2021,2021Q3
1451,2021-10-01,ConocoPhillips,68.37999725341797,70.33000183105469,68.30999755859375,70.0999984741211,62.512569427490234,13482300,2021,2021Q4
1452,2021-10-04,ConocoPhillips,70.8499984741211,72.61000061035156,70.62999725341797,71.48999786376953,63.75210189819336,12423500,2021,2021Q4
1453,2021-10-05,ConocoPhillips,72.0999984741211,72.86000061035156,70.70999908447266,71.7300033569336,63.96614074707031,11270100,2021,2021Q4
1454,2021-10-06,ConocoPhillips,70.4000015258789,72.11000061035156,69.79000091552734,71.80999755859375,64.03748321533203,10613500,2021,2021Q4
1455,2021-10-07,ConocoPhillips,72.01000213623047,72.12999725341797,70.61000061035156,71.51000213623047,63.76993942260742,11521300,2021,2021Q4
1456,2021-10-08,ConocoPhillips,72.19000244140625,75.0999984741211,72.19000244140625,74.91999816894531,66.81085205078125,12310500,2021,2021Q4
1457,2021-10-11,ConocoPhillips,75.12999725341797,75.5199966430664,73.75,73.97000122070312,65.96369171142578,9585200,2021,2021Q4
1458,2021-10-12,ConocoPhillips,74.13999938964844,74.61000061035156,73.0199966430664,73.41000366210938,65.46428680419922,7635600,2021,2021Q4
1459,2021-10-13,ConocoPhillips,72.44999694824219,73.76000213623047,71.45999908447266,73.2300033569336,65.30379486083984,8517500,2021,2021Q4
1460,2021-10-14,ConocoPhillips,74.29000091552734,74.61000061035156,72.83999633789062,73.8499984741211,65.8566665649414,8152600,2021,2021Q4
1461,2021-10-15,ConocoPhillips,74.62999725341797,74.93000030517578,74.12999725341797,74.13999938964844,66.11528015136719,6945100,2021,2021Q4
1462,2021-10-18,ConocoPhillips,74.7699966430664,75.75,74.12999725341797,74.5,66.43631744384766,9917700,2021,2021Q4
1463,2021-10-19,ConocoPhillips,74.83999633789062,75.8499984741211,74.37999725341797,75.31999969482422,67.16754150390625,6589400,2021,2021Q4
1464,2021-10-20,ConocoPhillips,74.72000122070312,76.0999984741211,74.54000091552734,76.0199966430664,67.79180145263672,5506000,2021,2021Q4
1465,2021-10-21,ConocoPhillips,75.6500015258789,75.6500015258789,74.11000061035156,74.58999633789062,66.5165786743164,5836300,2021,2021Q4
1466,2021-10-22,ConocoPhillips,75.12000274658203,76.08000183105469,74.98999786376953,75.72000122070312,67.52427673339844,7170200,2021,2021Q4
1467,2021-10-25,ConocoPhillips,76.55999755859375,77.9800033569336,76.19999694824219,76.5199966430664,68.2376708984375,7471200,2021,2021Q4
1468,2021-10-26,ConocoPhillips,76.69000244140625,77.62999725341797,76.47000122070312,77.02999877929688,68.6924819946289,5898200,2021,2021Q4
1469,2021-10-27,ConocoPhillips,75.55999755859375,76.66000366210938,74.25,74.43000030517578,66.77263641357422,9025600,2021,2021Q4
1470,2021-10-28,ConocoPhillips,74.37000274658203,75.33999633789062,74.12000274658203,75.1500015258789,67.4185562133789,5195900,2021,2021Q4
1471,2021-10-29,ConocoPhillips,74.43000030517578,75.30000305175781,73.97000122070312,74.48999786376953,66.82645416259766,8079300,2021,2021Q4
1472,2021-11-01,ConocoPhillips,74.94999694824219,75.41000366210938,74.41999816894531,74.58999633789062,66.91619110107422,11944600,2021,2021Q4
1473,2021-11-02,ConocoPhillips,74.54000091552734,75.25,72.80999755859375,73.02999877929688,65.51667022705078,10891900,2021,2021Q4
1474,2021-11-03,ConocoPhillips,72.6500015258789,73.69000244140625,72.25,72.73999786376953,65.25651550292969,9311800,2021,2021Q4
1475,2021-11-04,ConocoPhillips,74.0,74.77999877929688,72.87000274658203,73.30999755859375,65.76785278320312,8573500,2021,2021Q4
1476,2021-11-05,ConocoPhillips,74.55999755859375,75.80999755859375,73.91999816894531,75.44999694824219,67.68770599365234,6987600,2021,2021Q4
1477,2021-11-08,ConocoPhillips,75.66999816894531,77.1500015258789,75.45999908447266,75.93000030517578,68.11833190917969,6957700,2021,2021Q4
1478,2021-11-09,ConocoPhillips,75.80999755859375,75.98999786376953,74.72000122070312,75.75,67.95683288574219,6049800,2021,2021Q4
1479,2021-11-10,ConocoPhillips,74.5,74.97000122070312,72.93000030517578,73.0,65.48976135253906,7484700,2021,2021Q4
1480,2021-11-11,ConocoPhillips,73.30000305175781,73.66000366210938,71.98999786376953,72.13999938964844,64.71823120117188,7784500,2021,2021Q4
1481,2021-11-12,ConocoPhillips,71.58999633789062,72.54000091552734,71.5,72.36000061035156,64.91560363769531,5329600,2021,2021Q4
1482,2021-11-15,ConocoPhillips,72.2300033569336,73.38999938964844,71.73999786376953,72.72000122070312,65.23857116699219,6181400,2021,2021Q4
1483,2021-11-16,ConocoPhillips,73.0,73.80999755859375,72.56999969482422,72.63999938964844,65.16678619384766,7451100,2021,2021Q4
1484,2021-11-17,ConocoPhillips,72.12000274658203,73.93000030517578,71.7300033569336,71.97000122070312,64.56572723388672,7628600,2021,2021Q4
1485,2021-11-18,ConocoPhillips,72.12000274658203,73.20999908447266,71.61000061035156,72.72000122070312,65.23857116699219,6548800,2021,2021Q4
1486,2021-11-19,ConocoPhillips,70.91999816894531,71.30000305175781,69.41000366210938,69.61000061035156,62.44852828979492,8817100,2021,2021Q4
1487,2021-11-22,ConocoPhillips,69.63999938964844,72.83000183105469,69.61000061035156,71.88999938964844,64.49395751953125,7445600,2021,2021Q4
1488,2021-11-23,ConocoPhillips,72.91000366210938,74.72000122070312,72.83999633789062,73.77999877929688,66.18951416015625,9107200,2021,2021Q4
1489,2021-11-24,ConocoPhillips,73.2300033569336,75.48999786376953,73.19999694824219,74.83000183105469,67.1314926147461,7215800,2021,2021Q4
1490,2021-11-26,ConocoPhillips,70.52999877929688,71.62000274658203,69.33999633789062,71.4800033569336,64.12615203857422,10258700,2021,2021Q4
1491,2021-11-29,ConocoPhillips,73.4800033569336,74.69999694824219,71.94999694824219,72.1500015258789,64.7271957397461,9191600,2021,2021Q4
1492,2021-11-30,ConocoPhillips,70.69000244140625,72.23999786376953,70.01000213623047,70.12999725341797,62.91501235961914,15723700,2021,2021Q4
1493,2021-12-01,ConocoPhillips,72.01000213623047,72.18000030517578,69.1500015258789,69.19999694824219,62.080692291259766,10070500,2021,2021Q4
1494,2021-12-02,ConocoPhillips,69.19000244140625,71.6500015258789,68.23999786376953,71.26000213623047,63.92877197265625,8410900,2021,2021Q4
1495,2021-12-03,ConocoPhillips,72.16999816894531,72.94000244140625,70.18000030517578,71.11000061035156,63.794212341308594,6995700,2021,2021Q4
1496,2021-12-06,ConocoPhillips,72.5,73.51000213623047,71.62999725341797,72.80999755859375,65.3193130493164,6200100,2021,2021Q4
1497,2021-12-07,ConocoPhillips,74.16000366210938,75.95999908447266,74.0999984741211,74.56999969482422,66.89823913574219,8136600,2021,2021Q4
1498,2021-12-08,ConocoPhillips,74.62000274658203,75.37000274658203,73.58999633789062,74.11000061035156,66.48554992675781,6313200,2021,2021Q4
1499,2021-12-09,ConocoPhillips,73.95999908447266,73.95999908447266,72.45999908447266,72.55000305175781,65.0860595703125,6511600,2021,2021Q4
1500,2021-12-10,ConocoPhillips,73.38999938964844,73.6500015258789,71.58999633789062,73.48999786376953,65.92933654785156,6065000,2021,2021Q4
1501,2021-12-13,ConocoPhillips,72.87000274658203,73.12999725341797,70.5199966430664,71.0199966430664,63.713443756103516,5719100,2021,2021Q4
1502,2021-12-14,ConocoPhillips,70.55999755859375,71.73999786376953,70.02999877929688,70.68000030517578,63.408443450927734,6669300,2021,2021Q4
1503,2021-12-15,ConocoPhillips,70.61000061035156,71.22000122070312,68.66999816894531,70.70999908447266,63.435359954833984,6805600,2021,2021Q4
1504,2021-12-16,ConocoPhillips,71.7300033569336,73.05999755859375,71.31999969482422,71.69999694824219,64.32349395751953,7068200,2021,2021Q4
1505,2021-12-17,ConocoPhillips,70.9000015258789,71.0999984741211,68.5,68.61000061035156,61.551395416259766,22913100,2021,2021Q4
1506,2021-12-20,ConocoPhillips,67.05000305175781,68.63999938964844,66.05999755859375,68.5999984741211,61.542423248291016,11485000,2021,2021Q4
1507,2021-12-21,ConocoPhillips,69.43000030517578,70.83999633789062,69.30000305175781,70.68000030517578,63.408443450927734,6324800,2021,2021Q4
1508,2021-12-22,ConocoPhillips,70.5,71.62000274658203,69.86000061035156,71.08000183105469,63.76729202270508,3775100,2021,2021Q4
1509,2021-12-23,ConocoPhillips,71.29000091552734,72.13999938964844,71.04000091552734,71.19000244140625,63.865970611572266,3902700,2021,2021Q4
1510,2021-12-27,ConocoPhillips,71.19000244140625,73.25,70.45999908447266,73.20999908447266,65.67815399169922,3967800,2021,2021Q4
1511,2021-12-28,ConocoPhillips,73.41000366210938,73.91999816894531,72.88999938964844,73.12000274658203,65.59742736816406,3383700,2021,2021Q4
1512,2021-12-29,ConocoPhillips,73.26000213623047,73.77999877929688,72.44000244140625,72.91999816894531,65.41796875,3947300,2021,2021Q4
1513,2021-12-30,ConocoPhillips,73.08000183105469,73.69999694824219,72.19999694824219,72.27999877929688,64.84383392333984,3340200,2021,2021Q4
1514,2021-12-31,ConocoPhillips,71.80999755859375,72.66999816894531,71.68000030517578,72.18000030517578,64.93379974365234,3453900,2021,2021Q4
253,2021-01-04,Exxon Mobile,41.45000076293945,42.25,41.0,41.5,35.4521598815918,27764700,2021,2021Q1
254,2021-01-05,Exxon Mobile,41.84000015258789,44.79999923706055,41.83000183105469,43.5,37.16069412231445,44035100,2021,2021Q1
255,2021-01-06,Exxon Mobile,44.40999984741211,45.099998474121094,43.70000076293945,44.61000061035156,38.10893249511719,36484800,2021,2021Q1
256,2021-01-07,Exxon Mobile,45.0,45.56999969482422,44.529998779296875,44.959999084472656,38.40793228149414,29528100,2021,2021Q1
257,2021-01-08,Exxon Mobile,45.20000076293945,45.81999969482422,44.95000076293945,45.459999084472656,38.83506774902344,28628200,2021,2021Q1
258,2021-01-11,Exxon Mobile,45.040000915527344,47.13999938964844,44.75,46.84000015258789,40.013954162597656,38246200,2021,2021Q1
259,2021-01-12,Exxon Mobile,47.459999084472656,48.16999816894531,46.90999984741211,47.880001068115234,40.90239334106445,36915100,2021,2021Q1
260,2021-01-13,Exxon Mobile,48.529998779296875,48.709999084472656,47.689998626708984,48.41999816894531,41.363704681396484,29000300,2021,2021Q1
261,2021-01-14,Exxon Mobile,48.5,51.08000183105469,48.5,50.310001373291016,42.978267669677734,35474800,2021,2021Q1
262,2021-01-15,Exxon Mobile,48.90999984741211,49.08000183105469,47.290000915527344,47.88999938964844,40.91093444824219,42411300,2021,2021Q1
263,2021-01-19,Exxon Mobile,48.45000076293945,49.439998626708984,48.349998474121094,48.84000015258789,41.722496032714844,24932600,2021,2021Q1
264,2021-01-20,Exxon Mobile,49.11000061035156,49.7400016784668,48.9900016784668,49.529998779296875,42.31193542480469,22342400,2021,2021Q1
265,2021-01-21,Exxon Mobile,49.33000183105469,49.38999938964844,47.68000030517578,48.11000061035156,41.098880767822266,29044500,2021,2021Q1
266,2021-01-22,Exxon Mobile,47.0099983215332,47.63999938964844,46.63999938964844,47.43000030517578,40.51797866821289,23264800,2021,2021Q1
267,2021-01-25,Exxon Mobile,46.900001525878906,47.04999923706055,46.15999984741211,46.900001525878906,40.06521224975586,26395800,2021,2021Q1
268,2021-01-26,Exxon Mobile,47.2599983215332,47.86000061035156,45.849998474121094,45.869998931884766,39.1853141784668,23976800,2021,2021Q1
269,2021-01-27,Exxon Mobile,45.0,46.65999984741211,44.529998779296875,45.349998474121094,38.741092681884766,32410300,2021,2021Q1
270,2021-01-28,Exxon Mobile,45.939998626708984,46.59000015258789,45.689998626708984,46.060001373291016,39.347625732421875,24967200,2021,2021Q1
271,2021-01-29,Exxon Mobile,45.54999923706055,46.040000915527344,44.5099983215332,44.84000015258789,38.305419921875,38961100,2021,2021Q1
272,2021-02-01,Exxon Mobile,45.58000183105469,45.58000183105469,44.290000915527344,44.91999816894531,38.373756408691406,24412400,2021,2021Q1
273,2021-02-02,Exxon Mobile,45.810001373291016,46.9900016784668,45.279998779296875,45.630001068115234,38.98030090332031,31940400,2021,2021Q1
274,2021-02-03,Exxon Mobile,45.630001068115234,47.66999816894531,45.41999816894531,47.41999816894531,40.50943374633789,28459300,2021,2021Q1
275,2021-02-04,Exxon Mobile,47.880001068115234,48.380001068115234,47.25,48.33000183105469,41.28681945800781,25280300,2021,2021Q1
276,2021-02-05,Exxon Mobile,49.18000030517578,50.119998931884766,49.040000915527344,49.95000076293945,42.67073059082031,34980100,2021,2021Q1
277,2021-02-08,Exxon Mobile,50.91999816894531,52.36000061035156,50.709999084472656,52.099998474121094,44.50740432739258,36998700,2021,2021Q1
278,2021-02-09,Exxon Mobile,50.66999816894531,50.959999084472656,49.77000045776367,50.630001068115234,43.986141204833984,28977000,2021,2021Q1
279,2021-02-10,Exxon Mobile,50.630001068115234,51.41999816894531,50.38999938964844,51.119998931884766,44.41184997558594,25723800,2021,2021Q1
280,2021-02-11,Exxon Mobile,50.88999938964844,50.93000030517578,48.779998779296875,49.84000015258789,43.2998046875,26972200,2021,2021Q1
281,2021-02-12,Exxon Mobile,49.43000030517578,50.709999084472656,49.40999984741211,50.52000045776367,43.89058303833008,19756700,2021,2021Q1
282,2021-02-16,Exxon Mobile,51.959999084472656,52.529998779296875,51.619998931884766,52.040000915527344,45.211124420166016,28060100,2021,2021Q1
283,2021-02-17,Exxon Mobile,52.349998474121094,53.27000045776367,51.79999923706055,52.849998474121094,45.914817810058594,25509700,2021,2021Q1
284,2021-02-18,Exxon Mobile,52.810001373291016,52.939998626708984,51.86000061035156,52.02000045776367,45.193748474121094,20627600,2021,2021Q1
285,2021-02-19,Exxon Mobile,52.11000061035156,52.560001373291016,51.91999816894531,52.369998931884766,45.49781036376953,22607200,2021,2021Q1
286,2021-02-22,Exxon Mobile,52.59000015258789,54.810001373291016,52.59000015258789,54.29999923706055,47.1745491027832,36435100,2021,2021Q1
287,2021-02-23,Exxon Mobile,54.97999954223633,55.2599983215332,53.7400016784668,55.04999923706055,47.82613754272461,33527900,2021,2021Q1
288,2021-02-24,Exxon Mobile,55.189998626708984,57.0,54.869998931884766,56.70000076293945,49.259613037109375,28728600,2021,2021Q1
289,2021-02-25,Exxon Mobile,56.97999954223633,57.25,55.349998474121094,55.7599983215332,48.442962646484375,29670900,2021,2021Q1
290,2021-02-26,Exxon Mobile,54.40999984741211,55.060001373291016,53.119998931884766,54.369998931884766,47.2353630065918,35291000,2021,2021Q1
291,2021-03-01,Exxon Mobile,56.470001220703125,57.61000061035156,56.130001068115234,56.400001525878906,48.998985290527344,36998300,2021,2021Q1
292,2021-03-02,Exxon Mobile,56.650001525878906,56.959999084472656,56.02000045776367,56.06999969482422,48.7122917175293,30302600,2021,2021Q1
293,2021-03-03,Exxon Mobile,56.41999816894531,57.959999084472656,55.880001068115234,56.52000045776367,49.10324478149414,35358900,2021,2021Q1
294,2021-03-04,Exxon Mobile,57.119998931884766,59.470001220703125,57.099998474121094,58.709999084472656,51.005855560302734,52137500,2021,2021Q1
295,2021-03-05,Exxon Mobile,59.83000183105469,61.04999923706055,59.11000061035156,60.93000030517578,52.93454360961914,51429800,2021,2021Q1
296,2021-03-08,Exxon Mobile,61.58000183105469,61.61000061035156,59.81999969482422,60.869998931884766,52.882415771484375,38154600,2021,2021Q1
297,2021-03-09,Exxon Mobile,60.61000061035156,61.38999938964844,59.470001220703125,59.93000030517578,52.06576919555664,35645900,2021,2021Q1
298,2021-03-10,Exxon Mobile,60.52000045776367,61.91999816894531,60.029998779296875,61.77000045776367,53.66431427001953,31579100,2021,2021Q1
299,2021-03-11,Exxon Mobile,61.779998779296875,62.54999923706055,61.2599983215332,61.310001373291016,53.26468276977539,24802600,2021,2021Q1
300,2021-03-12,Exxon Mobile,61.54999923706055,62.369998931884766,61.5,61.970001220703125,53.83806610107422,20422700,2021,2021Q1
301,2021-03-15,Exxon Mobile,61.4900016784668,61.86000061035156,59.869998931884766,60.38999938964844,52.46540451049805,31243600,2021,2021Q1
302,2021-03-16,Exxon Mobile,59.540000915527344,59.65999984741211,58.439998626708984,59.11000061035156,51.35336685180664,30624800,2021,2021Q1
303,2021-03-17,Exxon Mobile,58.689998626708984,59.72999954223633,58.619998931884766,59.369998931884766,51.579246520996094,25575500,2021,2021Q1
304,2021-03-18,Exxon Mobile,58.810001373291016,58.970001220703125,56.52000045776367,56.810001373291016,49.35518264770508,38622800,2021,2021Q1
305,2021-03-19,Exxon Mobile,56.709999084472656,57.470001220703125,55.810001373291016,56.4900016784668,49.07717514038086,84439400,2021,2021Q1
306,2021-03-22,Exxon Mobile,56.5,56.86000061035156,55.900001525878906,55.90999984741211,48.57328414916992,29315100,2021,2021Q1
307,2021-03-23,Exxon Mobile,54.939998626708984,56.290000915527344,54.45000076293945,55.220001220703125,47.97383499145508,33493300,2021,2021Q1
308,2021-03-24,Exxon Mobile,56.08000183105469,57.279998779296875,56.08000183105469,56.34000015258789,48.94685745239258,29781800,2021,2021Q1
309,2021-03-25,Exxon Mobile,55.209999084472656,56.5,54.5,56.18000030517578,48.807857513427734,31495900,2021,2021Q1
310,2021-03-26,Exxon Mobile,57.29999923706055,57.779998779296875,56.52000045776367,57.709999084472656,50.1370849609375,34226500,2021,2021Q1
311,2021-03-29,Exxon Mobile,57.34000015258789,57.81999969482422,56.7400016784668,57.400001525878906,49.86776351928711,21144400,2021,2021Q1
312,2021-03-30,Exxon Mobile,56.86000061035156,57.36000061035156,56.4900016784668,56.689998626708984,49.25093078613281,20303400,2021,2021Q1
313,2021-03-31,Exxon Mobile,56.349998474121094,56.630001068115234,55.79999923706055,55.83000183105469,48.503780364990234,23686500,2021,2021Q1
314,2021-04-01,Exxon Mobile,56.31999969482422,57.45000076293945,56.13999938964844,57.38999938964844,49.859073638916016,23194500,2021,2021Q2
315,2021-04-05,Exxon Mobile,57.29999923706055,57.31999969482422,56.13999938964844,56.5,49.08586883544922,23264800,2021,2021Q2
316,2021-04-06,Exxon Mobile,56.84000015258789,57.540000915527344,56.2599983215332,56.34000015258789,48.94685745239258,18926300,2021,2021Q2
317,2021-04-07,Exxon Mobile,56.38999938964844,56.77000045776367,56.2400016784668,56.59000015258789,49.1640625,22385000,2021,2021Q2
318,2021-04-08,Exxon Mobile,55.93000030517578,56.08000183105469,55.31999969482422,56.0,48.651466369628906,21999300,2021,2021Q2
319,2021-04-09,Exxon Mobile,56.0,56.439998626708984,55.529998779296875,55.869998931884766,48.53853225708008,20020700,2021,2021Q2
320,2021-04-12,Exxon Mobile,56.7599983215332,56.790000915527344,55.310001373291016,55.5,48.21708679199219,20238800,2021,2021Q2
321,2021-04-13,Exxon Mobile,55.29999923706055,55.97999954223633,55.09000015258789,55.709999084472656,48.399532318115234,19370600,2021,2021Q2
322,2021-04-14,Exxon Mobile,56.40999984741211,58.0099983215332,56.25,57.31999969482422,49.79826354980469,28051100,2021,2021Q2
323,2021-04-15,Exxon Mobile,57.41999816894531,57.41999816894531,56.779998779296875,56.97999954223633,49.50287628173828,23250300,2021,2021Q2
324,2021-04-16,Exxon Mobile,57.36000061035156,57.68000030517578,56.439998626708984,56.65999984741211,49.22487258911133,22752000,2021,2021Q2
325,2021-04-19,Exxon Mobile,56.75,57.13999938964844,55.959999084472656,56.47999954223633,49.06848907470703,21123300,2021,2021Q2
326,2021-04-20,Exxon Mobile,56.470001220703125,56.470001220703125,54.779998779296875,55.290000915527344,48.03465270996094,21782100,2021,2021Q2
327,2021-04-21,Exxon Mobile,54.5,56.130001068115234,54.29999923706055,56.0,48.651466369628906,16625600,2021,2021Q2
328,2021-04-22,Exxon Mobile,55.9900016784668,55.9900016784668,55.02000045776367,55.27000045776367,48.01727294921875,21600100,2021,2021Q2
329,2021-04-23,Exxon Mobile,55.27000045776367,55.939998626708984,55.18000030517578,55.56999969482422,48.27790069580078,15337900,2021,2021Q2
330,2021-04-26,Exxon Mobile,55.470001220703125,56.290000915527344,55.439998626708984,55.68000030517578,48.37346267700195,16083800,2021,2021Q2
331,2021-04-27,Exxon Mobile,56.0099983215332,56.630001068115234,55.810001373291016,56.40999984741211,49.00767135620117,19278600,2021,2021Q2
332,2021-04-28,Exxon Mobile,56.90999984741211,58.459999084472656,56.790000915527344,58.11000061035156,50.48459243774414,24729800,2021,2021Q2
333,2021-04-29,Exxon Mobile,58.91999816894531,59.47999954223633,58.150001525878906,58.939998626708984,51.20567321777344,27318400,2021,2021Q2
334,2021-04-30,Exxon Mobile,58.33000183105469,58.88999938964844,57.15999984741211,57.2400016784668,49.728763580322266,30518400,2021,2021Q2
335,2021-05-03,Exxon Mobile,57.97999954223633,58.9900016784668,57.7400016784668,58.81999969482422,51.101417541503906,20509600,2021,2021Q2
336,2021-05-04,Exxon Mobile,59.0,59.5,58.5099983215332,59.189998626708984,51.42286682128906,23522200,2021,2021Q2
337,2021-05-05,Exxon Mobile,59.77000045776367,61.04999923706055,59.400001525878906,60.970001220703125,52.96929931640625,31526200,2021,2021Q2
338,2021-05-06,Exxon Mobile,60.86000061035156,61.63999938964844,60.029998779296875,61.54999923706055,53.473182678222656,26836800,2021,2021Q2
339,2021-05-07,Exxon Mobile,61.06999969482422,62.470001220703125,60.849998474121094,62.43000030517578,54.23771286010742,33610600,2021,2021Q2
340,2021-05-10,Exxon Mobile,63.2400016784668,64.0199966430664,62.529998779296875,62.58000183105469,54.36802673339844,31956600,2021,2021Q2
341,2021-05-11,Exxon Mobile,61.630001068115234,62.38999938964844,60.38999938964844,60.59000015258789,52.639156341552734,34563800,2021,2021Q2
342,2021-05-12,Exxon Mobile,60.0099983215332,61.68000030517578,59.75,60.040000915527344,52.92121887207031,34426500,2021,2021Q2
343,2021-05-13,Exxon Mobile,59.0,60.45000076293945,58.75,59.29999923706055,52.26895523071289,24268200,2021,2021Q2
344,2021-05-14,Exxon Mobile,59.93000030517578,60.880001068115234,59.93000030517578,60.77000045776367,53.564659118652344,20735400,2021,2021Q2
345,2021-05-17,Exxon Mobile,60.540000915527344,62.25,60.43000030517578,62.189998626708984,54.81629943847656,25282500,2021,2021Q2
346,2021-05-18,Exxon Mobile,62.0,62.29999923706055,60.400001525878906,60.43000030517578,53.26497268676758,25170800,2021,2021Q2
347,2021-05-19,Exxon Mobile,59.099998474121094,59.86000061035156,58.41999816894531,58.97999954223633,51.98689651489258,28889800,2021,2021Q2
348,2021-05-20,Exxon Mobile,58.95000076293945,59.150001525878906,58.2400016784668,58.84000015258789,51.863494873046875,20692500,2021,2021Q2
349,2021-05-21,Exxon Mobile,59.41999816894531,59.83000183105469,58.849998474121094,58.91999816894531,51.93401336669922,20792700,2021,2021Q2
350,2021-05-24,Exxon Mobile,59.08000183105469,59.79999923706055,58.689998626708984,59.61000061035156,52.542205810546875,18400300,2021,2021Q2
351,2021-05-25,Exxon Mobile,59.5,59.540000915527344,58.119998931884766,58.2599983215332,51.35226058959961,25616100,2021,2021Q2
352,2021-05-26,Exxon Mobile,58.25,59.119998931884766,57.900001525878906,58.939998626708984,51.95164108276367,21698700,2021,2021Q2
353,2021-05-27,Exxon Mobile,59.22999954223633,59.70000076293945,58.02000045776367,58.560001373291016,51.616703033447266,33556000,2021,2021Q2
354,2021-05-28,Exxon Mobile,58.72999954223633,58.79999923706055,58.11000061035156,58.369998931884766,51.4492301940918,19246800,2021,2021Q2
